# RaceRender Data: TrackAddict 3.6.2 on Android 7.1.1 [Sony E5823 / Qualcomm Technologies, Inc MSM8994] (Mode: 0)
# End Point: 55.987240, 13.113570  @ -1.00 deg
"Time","Lap","Predicted Lap Time","Predicted vs Best Lap","GPS_Update","GPS_Delay","Latitude","Longitude","Altitude (m)","Altitude (ft)","Speed (KM/H)","Heading","Accuracy (m)","Accel X","Accel Y","Accel Z","Brake (calculated)"
167.795,0,0,0,0,0.015,55.9876683,13.1127867,73.9,242,0.2,299.1,2.5,0.03,0.00,-0.01,1
167.831,0,0,0,1,0.002,55.9876683,13.1127867,73.9,242,0.2,299.1,2.5,0.03,0.00,-0.01,1
167.878,0,0,0,0,0.002,55.9876683,13.1127867,73.9,242,0.2,299.1,2.5,0.03,0.00,-0.01,1
167.927,0,0,0,0,0.002,55.9876683,13.1127867,73.9,242,0.2,299.1,2.5,0.03,0.00,-0.01,1
167.945,0,0,0,1,0.016,55.9876683,13.1127867,73.9,242,0.2,299.1,2.5,0.03,0.00,-0.01,1
167.991,0,0,0,0,0.016,55.9876683,13.1127867,73.9,242,0.2,299.1,2.5,0.03,0.00,-0.01,1
168.036,0,0,0,1,0.007,55.9876683,13.1127867,73.9,242,0.2,299.1,2.5,0.02,0.00,-0.01,1
168.083,0,0,0,0,0.007,55.9876683,13.1127867,73.9,242,0.2,299.1,2.5,0.03,0.00,-0.01,1
168.132,0,0,0,0,0.007,55.9876683,13.1127867,73.9,242,0.2,299.1,2.5,0.03,0.00,-0.01,1
168.148,0,0,0,1,0.019,55.9876683,13.1127867,73.9,242,0.2,299.1,2.5,0.03,0.00,-0.01,1
168.198,0,0,0,0,0.019,55.9876683,13.1127867,73.9,242,0.2,299.1,2.5,0.02,0.00,-0.01,1
168.237,0,0,0,1,0.008,55.9876683,13.1127867,73.9,242,0.2,299.1,2.5,0.03,0.00,-0.01,1
168.286,0,0,0,0,0.008,55.9876683,13.1127867,73.9,242,0.2,299.1,2.5,0.03,0.00,-0.01,1
168.335,0,0,0,0,0.008,55.9876683,13.1127867,73.9,242,0.2,299.1,2.5,0.03,0.00,-0.01,1
168.358,0,0,0,1,0.029,55.9876683,13.1127867,73.9,242,0.2,299.1,2.5,0.03,0.00,-0.01,1
168.405,0,0,0,0,0.029,55.9876683,13.1127867,73.9,242,0.2,299.1,2.5,0.03,0.00,-0.01,1
168.450,0,0,0,1,0.021,55.9876683,13.1127867,73.9,242,0.2,299.1,2.5,0.02,0.00,-0.01,1
168.496,0,0,0,0,0.021,55.9876683,13.1127867,73.9,242,0.2,299.1,2.5,0.03,0.00,-0.01,1
168.542,0,0,0,1,0.013,55.9876683,13.1127867,74.0,243,0.2,299.1,2.5,0.03,0.00,-0.01,1
168.589,0,0,0,0,0.013,55.9876683,13.1127867,74.0,243,0.2,299.1,2.5,0.03,0.00,-0.01,1
168.635,0,0,0,1,0.006,55.9876683,13.1127867,74.0,243,0.2,299.1,2.5,0.03,0.00,-0.01,1
168.685,0,0,0,0,0.006,55.9876683,13.1127867,74.0,243,0.2,299.1,2.5,0.03,0.00,-0.01,1
168.733,0,0,0,0,0.006,55.9876683,13.1127867,74.0,243,0.2,299.1,2.5,0.02,0.00,-0.01,1
